time,open,high,low,close,volume,turnover
2021-02-21 07:00:00,56498.5,56588.0,55970.0,56064.5,699.79,39233376.455
2021-02-21 08:00:00,56064.5,56700.0,55862.5,56572.0,924.736,52314164.992
2021-02-21 09:00:00,56572.0,56864.5,56443.0,56825.0,472.892,26872087.9
2021-02-21 10:00:00,56825.0,57899.5,56704.5,57618.5,2257.975,130101132.5375
2021-02-21 11:00:00,57618.5,57624.0,57301.0,57363.0,578.268,33171187.284
2021-02-21 12:00:00,57363.0,57488.0,56720.0,56980.5,1153.243,65712362.7615
2021-02-21 13:00:00,56980.5,57298.5,56980.5,57226.5,353.087,20205933.2055
2021-02-21 14:00:00,57226.5,57539.5,56879.5,57464.5,847.179,48682717.6455
2021-02-21 15:00:00,57464.5,57645.0,57241.5,57343.5,621.415,35634111.0525
2021-02-21 16:00:00,57343.5,57800.0,57087.0,57760.0,952.297,55004674.72
2021-02-21 17:00:00,57760.0,57774.0,57444.0,57553.0,546.149,31432513.397
2021-02-21 18:00:00,57553.0,58355.0,57415.0,58256.5,1120.953,65302798.4445
2021-02-21 19:00:00,58256.5,58399.0,58000.0,58139.5,813.727,47309680.9165
2021-02-21 20:00:00,58139.5,58321.5,57576.5,57786.5,744.857,43042679.0305
2021-02-21 21:00:00,57786.5,57991.5,57282.5,57400.0,600.253,34454522.2
2021-02-21 22:00:00,57400.0,57666.0,57056.5,57402.5,658.237,37784449.3925
2021-02-21 23:00:00,57402.5,57639.0,57189.5,57459.0,402.7,23138739.3
2021-02-22 00:00:00,57459.0,57556.0,56325.0,56340.0,1171.917,66025803.78
2021-02-22 01:00:00,56340.0,57087.0,56134.5,56939.0,766.745,43657693.555
2021-02-22 02:00:00,56939.0,57352.5,56460.0,56984.5,897.039,51117318.8955
2021-02-22 03:00:00,56984.5,57141.0,55894.0,55996.0,1294.4,72481222.4
2021-02-22 04:00:00,55996.0,56350.0,55280.0,55940.5,1743.227,97516989.9935
2021-02-22 05:00:00,55940.5,56465.5,55777.5,55974.0,761.874,42645135.276
2021-02-22 06:00:00,55974.0,56460.0,55830.0,56101.5,530.581,29766389.9715
2021-02-22 07:00:00,56102.0,56614.5,55790.0,56519.0,599.802,33900209.238
2021-02-22 08:00:00,56519.0,56676.0,55550.0,55615.0,799.0,44436385.0
2021-02-22 09:00:00,55615.0,55900.0,54510.5,54895.5,1448.535,79518053.0925
2021-02-22 10:00:00,54895.5,55220.5,53596.0,54958.0,2239.669,123087728.902
2021-02-22 11:00:00,54958.0,55344.0,54550.0,54638.0,954.432,52148255.616
2021-02-22 12:00:00,54638.0,54756.5,52818.0,53895.5,3630.452,195665025.766
2021-02-22 13:00:00,53895.5,54141.5,52194.5,52194.5,2685.474,140166972.693
2021-02-22 14:00:00,52194.5,53424.0,48000.0,53278.0,13642.47,726843516.66
2021-02-22 15:00:00,53278.0,53771.5,52663.0,53211.0,3691.781,196443358.791
2021-02-22 16:00:00,53211.0,53835.0,52769.0,53211.5,1572.265,83662579.0475
2021-02-22 17:00:00,53211.5,53324.0,52007.5,52154.5,1707.287,89042699.8415
2021-02-22 18:00:00,52154.0,53472.0,51622.0,53205.5,1840.536,97926638.148
2021-02-22 19:00:00,53205.5,53713.0,52942.5,53560.0,571.784,30624751.04
2021-02-22 20:00:00,53560.0,54335.5,53438.5,53767.5,909.38,48895089.15
2021-02-22 21:00:00,53767.5,54818.0,53678.5,54818.0,536.205,29393685.69
2021-02-22 22:00:00,54818.0,54938.0,53773.5,54077.0,982.159,53112212.243
2021-02-22 23:00:00,54077.0,54282.0,53266.0,54041.0,926.676,50078497.716
2021-02-23 00:00:00,54041.0,54125.0,53046.0,53420.5,1312.87,70134171.835
2021-02-23 01:00:00,53420.5,53900.0,52350.0,52558.5,988.719,51965587.5615
2021-02-23 02:00:00,52558.5,52899.0,50950.0,51273.0,1880.503,96419030.319
2021-02-23 03:00:00,51273.0,52500.0,51223.0,51938.5,1856.656,96431927.656
2021-02-23 04:00:00,51938.5,52335.0,49674.0,50777.0,2636.08,133852234.16
2021-02-23 05:00:00,50777.0,50778.0,48635.0,49966.5,4491.656,224432329.524
2021-02-23 06:00:00,49960.0,51204.5,49430.0,49585.0,2113.539,104799831.315
2021-02-23 07:00:00,49585.0,50549.0,49400.0,49709.5,1705.019,84755641.9805
2021-02-23 08:00:00,49689.5,50027.0,46585.0,46594.5,6229.258,290249161.881
2021-02-23 09:00:00,46594.5,48643.0,44949.0,48033.5,7899.599,379445388.5665
2021-02-23 10:00:00,48033.5,48929.0,46599.0,47519.0,3143.743,149387523.617
2021-02-23 11:00:00,47519.0,48277.0,44955.0,46413.5,4972.002,230768014.827
2021-02-23 12:00:00,46413.5,49449.5,45814.0,48717.0,6213.488,302702494.896
2021-02-23 13:00:00,48717.0,49581.0,48120.5,48800.5,2660.59,129838122.295
2021-02-23 14:00:00,48800.5,49160.0,45982.0,47033.5,3421.741,160936455.3235
2021-02-23 15:00:00,47033.5,49363.5,46750.0,48601.0,4219.604,205076974.004
2021-02-23 16:00:00,48601.0,49234.5,47276.5,47408.5,2132.722,101109150.937
2021-02-23 17:00:00,47408.5,48210.5,46931.0,47224.5,1127.942,53266496.979
2021-02-23 18:00:00,47224.5,47811.0,46550.0,46919.5,1152.045,54053375.3775
2021-02-23 19:00:00,46919.5,47289.5,45535.0,45537.5,2098.427,95557119.5125
2021-02-23 20:00:00,45537.5,47832.0,45300.0,47832.0,2163.984,103507682.688
2021-02-23 21:00:00,47832.0,48446.0,47424.0,47911.0,1319.905,63237968.455
2021-02-23 22:00:00,47911.0,48691.5,47745.5,48558.5,790.836,38401809.906
2021-02-23 23:00:00,48558.5,48883.0,48154.0,48882.5,735.599,35957918.1175
2021-02-24 00:00:00,48882.5,49081.5,47010.0,48480.5,1649.117,79950016.7185
2021-02-24 01:00:00,48480.5,50223.0,48442.0,50179.5,1394.388,69969692.646
2021-02-24 02:00:00,50179.5,50536.0,49803.5,50150.0,885.817,44423722.55
2021-02-24 03:00:00,50150.0,50892.0,50050.0,50836.5,733.604,37293859.746
2021-02-24 04:00:00,50836.5,51302.0,50336.0,50610.0,1592.059,80574105.99
2021-02-24 05:00:00,50610.0,51009.5,50005.5,50246.5,885.473,44491919.0945
2021-02-24 06:00:00,50247.0,50700.0,49516.0,50139.0,1565.78,78506643.42
2021-02-24 07:00:00,50139.0,50378.5,49566.0,50101.0,760.636,38108624.236
2021-02-24 08:00:00,50101.0,50908.0,49837.0,50678.5,1064.17,53930539.345
2021-02-24 09:00:00,50678.5,51382.0,50364.5,50865.5,1326.436,67469830.358
2021-02-24 10:00:00,50865.5,51021.0,50099.0,50120.5,931.46,46685240.93
2021-02-24 11:00:00,50120.5,50912.0,50120.0,50400.5,631.884,31847269.542
2021-02-24 12:00:00,50400.5,51300.0,50385.0,50755.0,1148.357,58284859.535
2021-02-24 13:00:00,50755.0,51070.0,49134.5,49532.5,3347.571,165813560.5575
2021-02-24 14:00:00,49532.5,49772.5,48818.5,49443.5,1599.001,79060205.9435
2021-02-24 15:00:00,49443.5,49850.0,48500.0,49817.0,2224.421,110813980.957
2021-02-24 16:00:00,49817.0,50120.0,49311.0,49345.5,1093.873,53977710.1215
2021-02-24 17:00:00,49345.5,50077.0,49345.5,50066.0,899.217,45020198.322
2021-02-24 18:00:00,50066.0,50066.0,49540.0,49601.0,595.791,29551829.391
2021-02-24 19:00:00,49601.0,49719.0,48870.0,49031.0,842.269,41297291.339
2021-02-24 20:00:00,49031.0,49299.5,48661.0,49176.0,454.311,22341197.736
2021-02-24 21:00:00,49176.0,49207.0,48159.0,48770.0,853.295,41615197.15
2021-02-24 22:00:00,48770.0,48963.5,48100.0,48875.5,1050.103,51324309.1765
2021-02-24 23:00:00,48875.5,49775.5,48775.0,49729.5,945.713,47029834.6335
2021-02-25 00:00:00,49729.5,50888.0,49570.0,50561.0,1207.274,61040980.714
2021-02-25 01:00:00,50561.0,50920.0,50384.5,50541.5,1337.837,67616288.7355
2021-02-25 02:00:00,50541.5,50833.0,50465.0,50677.5,744.205,37714448.8875
2021-02-25 03:00:00,50677.5,50677.5,50129.0,50263.0,516.54,25962850.02
2021-02-25 04:00:00,50263.0,50371.0,49632.5,49683.0,776.343,38571049.269
2021-02-25 05:00:00,49683.0,50460.5,49584.0,50392.5,763.816,38490597.78
2021-02-25 06:00:00,50392.5,50580.0,50267.0,50485.5,763.875,38564611.3125
2021-02-25 07:00:00,50485.5,50540.0,50181.0,50406.5,513.934,25905614.171
2021-02-25 08:00:00,50406.5,50505.0,49620.0,49756.0,875.738,43573219.928
2021-02-25 09:00:00,49756.0,49882.0,48664.0,49026.0,1459.81,71568645.06
2021-02-25 10:00:00,49026.0,49733.0,48889.0,49566.0,849.921,42127184.286
2021-02-25 11:00:00,49566.0,50383.0,49566.0,50290.5,1336.677,67222154.6685
2021-02-25 12:00:00,50290.5,51510.0,50123.5,51494.0,2184.579,112492711.026
2021-02-25 13:00:00,51494.0,52037.0,51067.5,51385.0,2491.093,128004813.805
2021-02-25 14:00:00,51385.0,51535.0,50655.5,50862.0,1782.146,90643509.852
2021-02-25 15:00:00,50862.0,51398.0,50549.0,50879.5,1367.612,69583414.754
2021-02-25 16:00:00,50879.5,51382.0,50631.0,50707.5,1276.848,64745769.96
2021-02-25 17:00:00,50707.5,50707.5,49401.0,49618.5,2350.282,116617467.417
2021-02-25 18:00:00,49618.5,50128.0,49312.5,49624.0,1007.467,49994542.408
2021-02-25 19:00:00,49624.0,50040.0,49353.0,49530.0,584.457,28948155.21
2021-02-25 20:00:00,49530.0,49584.0,48583.0,49215.0,1345.781,66232611.915
2021-02-25 21:00:00,49215.0,49348.5,48121.0,48150.5,1105.588,53234614.994
2021-02-25 22:00:00,48150.5,48870.0,47532.5,48252.5,2187.874,105570390.185
2021-02-25 23:00:00,48252.5,48480.0,46750.0,47133.0,2080.143,98043380.019
2021-02-26 00:00:00,47133.0,47629.0,46025.0,46811.5,2761.032,129248049.468
2021-02-26 01:00:00,46811.5,47451.5,46307.0,46542.0,2259.406,105157274.052
2021-02-26 02:00:00,46542.0,47792.5,46190.5,47360.5,1599.606,75758139.963
2021-02-26 03:00:00,47360.5,47645.0,46759.5,47323.0,1293.416,61208325.368
2021-02-26 04:00:00,47323.0,47770.0,46865.0,47054.5,1109.587,52211061.4915
2021-02-26 05:00:00,47054.5,47215.0,45553.5,45575.0,2417.815,110191918.625
2021-02-26 06:00:00,45575.0,46498.0,45570.5,46112.0,1397.298,64432205.376
2021-02-26 07:00:00,46112.0,46430.5,44150.0,44990.0,3377.543,151955659.57
2021-02-26 08:00:00,44990.0,45946.5,44963.5,45738.0,2351.028,107531318.664
2021-02-26 09:00:00,45738.0,46643.5,45341.0,46431.0,1755.739,81520717.509
2021-02-26 10:00:00,46431.0,46880.5,46210.5,46708.0,1233.419,57610534.652
2021-02-26 11:00:00,46708.0,46840.0,45683.5,46403.0,1284.469,59603215.007
2021-02-26 12:00:00,46403.0,47255.0,46303.0,46816.0,1403.833,65721845.728
2021-02-26 13:00:00,46816.0,46964.5,45890.5,46013.5,1272.644,58558804.694
2021-02-26 14:00:00,46013.5,47446.5,45903.0,46860.5,1722.491,80716789.5055
2021-02-26 15:00:00,46860.5,47874.5,46379.0,47604.0,2232.068,106255365.072
2021-02-26 16:00:00,47604.0,48250.0,47484.5,48133.0,1551.078,74658037.374
2021-02-26 17:00:00,48133.0,48423.0,47617.0,47715.0,841.971,40174646.265
2021-02-26 18:00:00,47715.0,47902.5,47330.5,47383.5,490.159,23225448.9765
2021-02-26 19:00:00,47383.5,47509.5,46700.0,46983.5,734.19,34494815.865
2021-02-26 20:00:00,46983.5,47157.0,46150.0,46323.0,954.033,44193670.659
2021-02-26 21:00:00,46323.0,46897.5,45571.0,45748.0,1361.517,62286679.716
2021-02-26 22:00:00,45756.5,46000.0,45113.0,45540.0,1056.477,48111962.58
2021-02-26 23:00:00,45540.0,46464.0,45439.0,46323.5,836.994,38772491.559
2021-02-27 00:00:00,46323.5,47575.5,46210.0,47550.5,1175.911,55915156.0055
2021-02-27 01:00:00,47550.5,47965.0,47357.0,47769.0,1154.002,55125521.538
2021-02-27 02:00:00,47769.0,48043.5,47242.0,47389.5,749.525,35519614.9875
2021-02-27 03:00:00,47389.5,47901.0,47298.0,47422.5,686.488,32554977.18
2021-02-27 04:00:00,47422.5,47892.0,47305.0,47660.5,547.93,26114617.765
2021-02-27 05:00:00,47660.5,47952.0,47484.0,47795.0,482.948,23082499.66
2021-02-27 06:00:00,47795.0,48373.5,47547.0,47550.0,985.642,46867277.1
2021-02-27 07:00:00,47550.0,47615.5,46931.0,47196.0,1126.992,53189514.432
2021-02-27 08:00:00,47196.0,47290.5,46432.5,46650.0,907.429,42331562.85
2021-02-27 09:00:00,46650.0,46850.0,46281.5,46700.0,833.793,38938133.1
2021-02-27 10:00:00,46700.0,47123.0,46648.5,46829.0,711.688,33327637.352
2021-02-27 11:00:00,46829.0,47620.0,46754.0,47301.0,942.887,44599497.987
2021-02-27 12:00:00,47301.0,47862.0,46778.0,47450.0,1305.36,61939332.0
2021-02-27 13:00:00,47450.0,47726.0,47110.0,47473.0,671.422,31874416.606
2021-02-27 14:00:00,47473.0,47621.0,46888.0,47103.5,690.78,32538155.73
2021-02-27 15:00:00,47103.5,47380.5,46400.0,46573.0,1142.623,53215380.979
2021-02-27 16:00:00,46573.0,46964.5,46329.0,46908.0,690.091,32370788.628
2021-02-27 17:00:00,46908.0,47198.5,46749.5,47089.5,416.752,19624643.304
2021-02-27 18:00:00,47089.5,47342.0,46958.0,47181.0,377.087,17791341.747
2021-02-27 19:00:00,47181.0,47469.0,47071.5,47440.0,401.959,19068934.96
2021-02-27 20:00:00,47440.0,47592.5,46946.5,47091.0,472.703,22260056.973
2021-02-27 21:00:00,47091.0,47163.5,46564.5,46844.5,503.781,23599369.0545
2021-02-27 22:00:00,46844.5,46850.0,45807.5,45883.0,1007.579,46230747.257
2021-02-27 23:00:00,45883.0,46453.5,45000.0,46125.0,1910.822,88136664.75
2021-02-28 00:00:00,46137.0,46666.0,45619.5,46375.0,1682.517,78026725.875
2021-02-28 01:00:00,46375.0,46599.5,46112.0,46438.5,759.925,35289777.1125
2021-02-28 02:00:00,46438.5,46495.0,45283.0,45421.0,1457.412,66197110.452
2021-02-28 03:00:00,45421.0,45699.5,44501.0,44698.5,1839.651,82229640.2235
2021-02-28 04:00:00,44698.5,45148.0,44350.0,44439.5,1456.342,64719110.309
2021-02-28 05:00:00,44439.5,45550.0,44250.0,44805.0,1899.617,85112339.685
2021-02-28 06:00:00,44805.0,44956.0,43801.0,44400.5,2516.173,111719339.2865
2021-02-28 07:00:00,44400.5,44789.0,44160.5,44439.5,1272.423,56545841.9085
2021-02-28 08:00:00,44439.5,45272.0,44428.0,44889.0,1359.715,61036246.635
2021-02-28 09:00:00,44889.0,45488.0,44723.0,45133.5,1059.759,47830632.8265
2021-02-28 10:00:00,45133.5,45500.0,44821.0,45212.5,901.043,40738406.6375
2021-02-28 11:00:00,45212.5,45500.0,45050.0,45299.5,612.345,27738922.3275
2021-02-28 12:00:00,45299.5,45479.0,44562.0,44814.5,1162.165,52081843.3925
2021-02-28 13:00:00,44814.5,44915.5,44210.5,44227.5,1267.318,56050306.845
2021-02-28 14:00:00,44227.5,44650.5,43655.5,44593.0,2635.939,117544427.827
2021-02-28 15:00:00,44593.0,44616.5,43261.5,43472.0,2103.65,91449872.8
2021-02-28 16:00:00,43480.0,43973.5,43080.0,43566.0,1501.71,65423497.86
2021-02-28 17:00:00,43566.0,43950.0,43165.0,43200.0,1056.612,45645638.4
2021-02-28 18:00:00,43200.0,43788.0,43144.5,43696.0,682.425,29819242.8
2021-02-28 19:00:00,43696.0,44545.5,43500.0,44428.5,1089.291,48395565.1935
2021-02-28 20:00:00,44428.5,44981.0,44126.0,44900.0,960.49,43126001.0
2021-02-28 21:00:00,44900.0,45385.0,44900.0,45150.0,934.62,42198093.0
2021-02-28 22:00:00,45150.0,45328.5,44782.5,45150.5,616.116,27817945.458
2021-02-28 23:00:00,45150.5,45872.0,44864.0,45156.0,1285.785,58060907.46
2021-03-01 00:00:00,45156.0,46537.0,44983.0,46186.0,1582.635,73095580.11
2021-03-01 01:00:00,46186.0,46452.5,45855.0,46180.0,1055.052,48722301.36
2021-03-01 02:00:00,46180.0,46781.5,46128.5,46446.5,1128.24,52402799.16
2021-03-01 03:00:00,46446.5,46530.0,46233.0,46328.5,625.678,28986723.223
2021-03-01 04:00:00,46328.5,46647.5,46000.0,46440.0,1040.442,48318126.48
2021-03-01 05:00:00,46440.0,46440.0,46012.0,46206.0,493.336,22795083.216
2021-03-01 06:00:00,46206.0,46274.0,45714.0,45900.0,875.372,40179574.8
2021-03-01 07:00:00,45900.0,46427.0,45894.0,46286.5,801.08,37079189.42
2021-03-01 08:00:00,46286.5,47288.5,46286.5,47014.0,1524.315,71664145.41
2021-03-01 09:00:00,47014.0,47483.0,46870.0,47330.0,1033.561,48918442.13
2021-03-01 10:00:00,47330.0,47686.5,47010.0,47601.0,951.538,45294160.338
2021-03-01 11:00:00,47601.0,47880.0,47461.0,47722.5,1187.425,56666889.5625
2021-03-01 12:00:00,47722.5,48000.0,47471.0,47893.5,1061.193,50824246.9455
2021-03-01 13:00:00,47893.5,48404.5,47791.5,47837.0,1843.476,88186361.412
2021-03-01 14:00:00,47837.0,48542.0,47636.5,48114.0,1593.527,76670958.078
2021-03-01 15:00:00,48114.0,49210.0,48099.0,49100.0,2003.759,98384566.9
2021-03-01 16:00:00,49100.0,49419.0,48528.5,49051.0,1915.969,93980195.419
2021-03-01 17:00:00,49051.0,49162.0,48539.0,48591.0,967.319,47002997.529
2021-03-01 18:00:00,48591.0,48774.0,48270.0,48467.0,772.286,37430385.562
2021-03-01 19:00:00,48467.0,48702.0,48057.5,48269.5,784.204,37853134.978
2021-03-01 20:00:00,48269.5,48912.5,47969.0,48529.0,1079.805,52401856.845
2021-03-01 21:00:00,48529.0,48886.0,48357.0,48815.0,745.221,36377963.115
2021-03-01 22:00:00,48815.0,49299.0,48654.0,49147.0,840.759,41320782.573
2021-03-01 23:00:00,49147.0,49775.0,49100.0,49603.0,955.959,47418434.277
2021-03-02 00:00:00,49603.0,50206.0,49366.5,49450.5,1164.204,57570469.902
2021-03-02 01:00:00,49450.5,49450.5,48781.0,49413.0,1910.443,94400719.959
2021-03-02 02:00:00,49410.5,49775.0,49067.5,49290.0,926.062,45645595.98
2021-03-02 03:00:00,49290.0,49395.5,48871.0,49000.5,725.793,35564219.8965
2021-03-02 04:00:00,49000.5,49247.0,48679.0,49156.0,930.226,45726189.256
2021-03-02 05:00:00,49156.0,49377.0,48747.5,48747.5,793.932,38702200.17
2021-03-02 06:00:00,48747.5,48848.0,48412.0,48673.5,930.429,45287235.9315
2021-03-02 07:00:00,48673.5,48830.0,48352.0,48368.0,1066.483,51583649.744
2021-03-02 08:00:00,48361.0,49207.5,48296.5,48884.5,1407.877,68823363.2065
2021-03-02 09:00:00,48884.5,49286.0,48884.5,49167.0,704.798,34652803.266
2021-03-02 10:00:00,49167.0,49285.5,48608.0,48746.5,787.789,38401956.4885
2021-03-02 11:00:00,48746.5,49046.0,48612.0,48850.0,496.64,24260864.0
2021-03-02 12:00:00,48850.0,49119.0,48611.5,48859.5,835.537,40823920.0515
2021-03-02 13:00:00,48859.5,49069.5,48749.0,48971.0,655.114,32081587.694
2021-03-02 14:00:00,48971.0,49660.0,48794.0,48930.0,2116.56,103563280.8
2021-03-02 15:00:00,48930.0,49068.0,48444.0,48692.5,1365.582,66493601.535
2021-03-02 16:00:00,48692.5,48751.5,47325.0,47600.0,2041.709,97185348.4
2021-03-02 17:00:00,47600.0,47993.5,47262.0,47886.5,1325.009,63450043.4785
2021-03-02 18:00:00,47886.5,48055.0,47561.0,47706.5,669.788,31953241.222
2021-03-02 19:00:00,47706.5,47916.0,47187.5,47464.5,1157.986,54963226.497
2021-03-02 20:00:00,47464.5,47645.0,47095.0,47543.0,919.981,43738656.683
2021-03-02 21:00:00,47543.0,47875.5,47323.5,47456.0,777.206,36883087.936
2021-03-02 22:00:00,47456.0,47955.0,47396.5,47816.5,441.544,21113088.676
2021-03-02 23:00:00,47816.5,48486.5,47759.0,48466.5,942.377,45673714.8705
2021-03-03 00:00:00,48466.5,48747.0,48150.5,48533.5,813.08,39461618.18
2021-03-03 01:00:00,48533.5,48869.5,48493.5,48855.0,437.887,21392969.385
2021-03-03 02:00:00,48855.0,48942.0,48573.5,48636.0,467.906,22757076.216
2021-03-03 03:00:00,48635.0,48833.0,48531.0,48716.5,396.313,19306982.2645
2021-03-03 04:00:00,48716.5,49320.5,48680.0,49144.5,1272.862,62554166.559
2021-03-03 05:00:00,49144.5,49462.5,48880.0,49087.5,1063.759,52217269.9125
2021-03-03 06:00:00,49087.5,49632.0,49087.5,49526.5,852.627,42227631.1155
2021-03-03 07:00:00,49526.5,49930.0,49484.0,49739.5,977.632,48626926.864
2021-03-03 08:00:00,49739.5,50980.0,49739.5,50858.0,2137.133,108690310.114
2021-03-03 09:00:00,50858.0,51490.0,50675.5,51433.5,1548.642,79652078.307
2021-03-03 10:00:00,51433.5,51747.0,51213.5,51412.0,1418.497,72927767.764
2021-03-03 11:00:00,51412.0,51768.5,51200.0,51649.5,1360.2,70253649.9
2021-03-03 12:00:00,51649.5,52568.5,51400.0,52507.5,1805.191,94786066.4325
2021-03-03 13:00:00,52510.0,52622.0,51277.0,51597.0,2357.717,121651124.049
2021-03-03 14:00:00,51597.0,51597.0,50715.0,50819.0,2269.89,115353539.91
2021-03-03 15:00:00,50819.0,51192.5,50553.0,50812.0,1058.388,53778811.056
2021-03-03 16:00:00,50812.0,51478.0,50811.5,51158.0,1306.044,66814598.952
2021-03-03 17:00:00,51158.0,51497.5,50889.0,51369.0,733.464,37677312.216
2021-03-03 18:00:00,51369.0,51636.5,51157.0,51279.0,665.129,34107149.991
2021-03-03 19:00:00,51279.0,51279.0,50320.5,50900.0,897.634,45689570.6
2021-03-03 20:00:00,50900.0,51210.0,50510.0,50580.0,469.817,23763343.86
2021-03-03 21:00:00,50580.0,51121.5,50425.0,50962.0,572.65,29183389.3
2021-03-03 22:00:00,50962.0,51340.0,50555.0,50620.5,949.621,48070289.8305
2021-03-03 23:00:00,50620.5,51093.0,50372.5,50384.0,714.124,35980423.616
2021-03-04 00:00:00,50384.0,51150.0,49935.0,50937.0,1199.088,61077945.456
2021-03-04 01:00:00,50937.0,51662.0,50770.0,51529.5,1036.695,53420375.0025
2021-03-04 02:00:00,51529.5,51800.0,50875.0,50876.5,772.306,39292226.209
2021-03-04 03:00:00,50851.0,51074.5,49480.0,49623.5,1999.791,99236628.6885
2021-03-04 04:00:00,49626.5,49845.0,49130.0,49150.0,1138.396,55952163.4
2021-03-04 05:00:00,49150.0,49718.0,49143.5,49690.0,1084.876,53907488.44
2021-03-04 06:00:00,49690.0,49902.5,49306.0,49442.0,1131.194,55928493.748
2021-03-04 07:00:00,49442.0,49834.0,49386.5,49719.5,474.844,23609006.258
2021-03-04 08:00:00,49719.5,50756.5,49719.5,50247.0,1646.057,82709426.079
2021-03-04 09:00:00,50247.0,50255.0,48614.5,49085.0,2516.367,123515874.195
2021-03-04 10:00:00,49085.0,49562.5,48790.5,49231.0,1219.276,60026176.756
2021-03-04 11:00:00,49231.0,49513.0,48943.0,49356.5,858.832,42388941.608
2021-03-04 12:00:00,49356.5,49763.5,49188.0,49391.5,1032.084,50976176.886
2021-03-04 13:00:00,49391.5,49703.5,48783.0,49629.5,1444.064,71668174.288
2021-03-04 14:00:00,49629.5,50598.0,49254.0,49444.0,2308.518,114142363.992
2021-03-04 15:00:00,49444.0,49823.0,48907.0,49460.0,1698.408,84003259.68
2021-03-04 16:00:00,49460.0,50046.0,49360.5,49743.0,915.256,45527579.208
2021-03-04 17:00:00,49743.0,49978.0,48419.5,48595.0,2517.061,122316579.295
2021-03-04 18:00:00,48595.0,48689.0,47653.0,47653.0,1472.954,70190676.962
2021-03-04 19:00:00,47653.0,48395.0,47653.0,48016.5,1284.761,61689726.5565
2021-03-04 20:00:00,48016.5,48262.0,47544.5,48218.0,1155.012,55692368.616
2021-03-04 21:00:00,48218.0,48429.0,47835.0,47963.0,501.422,24049703.386
2021-03-04 22:00:00,47963.0,48335.0,47900.0,48256.5,561.492,27095638.698
2021-03-04 23:00:00,48256.5,48710.0,48070.0,48396.0,670.903,32469021.588
2021-03-05 00:00:00,48396.0,48396.0,46600.0,46891.0,1887.448,88504324.168
2021-03-05 01:00:00,46891.0,47036.0,46411.0,46777.5,1100.771,51491315.4525
2021-03-05 02:00:00,46777.5,47211.5,46474.5,47149.5,905.885,42712024.8075
2021-03-05 03:00:00,47149.5,47347.0,46867.0,47317.5,597.625,28278120.9375
2021-03-05 04:00:00,47317.5,47317.5,46650.0,46709.0,756.312,35326577.208
2021-03-05 05:00:00,46709.0,47211.5,46699.0,47130.0,910.205,42897961.65
2021-03-05 06:00:00,47130.0,47400.0,46961.0,47351.5,848.084,40158049.526
2021-03-05 07:00:00,47351.5,47500.0,47043.5,47414.0,820.754,38915230.156
2021-03-05 08:00:00,47414.0,47469.0,46471.0,46699.5,1642.682,76712428.059
2021-03-05 09:00:00,46699.5,47171.0,46600.0,47106.5,533.23,25118598.995
2021-03-05 10:00:00,47106.5,47236.0,46833.0,47099.0,701.826,33055302.774
2021-03-05 11:00:00,47099.0,47500.0,47099.0,47489.5,691.227,32826024.6165
2021-03-05 12:00:00,47489.5,47853.0,47024.5,47648.0,1927.826,91857053.248
2021-03-05 13:00:00,47648.0,48292.0,47302.5,48065.0,2127.958,102280301.27
2021-03-05 14:00:00,48065.0,48718.0,47950.0,48130.0,1612.42,77605774.6
2021-03-05 15:00:00,48130.0,48654.0,47855.0,47910.0,1488.506,71314322.46
2021-03-05 16:00:00,47906.0,47906.0,46927.0,47700.0,2261.053,107852228.1
2021-03-05 17:00:00,47700.0,48255.0,47375.0,48097.5,1394.001,67047963.0975
2021-03-05 18:00:00,48097.5,48548.0,47942.5,48465.0,1336.966,64796057.19
2021-03-05 19:00:00,48465.0,49414.0,48337.5,49328.0,1160.836,57261718.208
2021-03-05 20:00:00,49328.0,49463.0,48875.5,49191.5,805.12,39605060.48
2021-03-05 21:00:00,49191.5,49388.0,48929.5,49066.5,518.797,25455553.0005
2021-03-05 22:00:00,49066.5,49400.0,48734.0,49100.0,817.269,40127907.9
2021-03-05 23:00:00,49100.0,49171.5,48624.0,48774.5,659.289,32156491.3305
2021-03-06 00:00:00,48774.5,49149.5,48714.5,48831.5,548.753,26796432.1195
2021-03-06 01:00:00,48831.5,48912.5,48578.0,48658.5,462.504,22504750.884
2021-03-06 02:00:00,48658.5,48728.0,48238.0,48728.0,774.468,37738276.704
2021-03-06 03:00:00,48728.0,48811.5,48490.0,48650.0,606.466,29504570.9
2021-03-06 04:00:00,48650.0,48694.0,48162.0,48486.5,758.775,36790344.0375
2021-03-06 05:00:00,48486.5,48861.0,48244.0,48520.5,755.886,36675966.663
2021-03-06 06:00:00,48520.0,48950.0,48520.0,48924.5,540.154,26426764.373
2021-03-06 07:00:00,48924.5,49117.5,48798.0,48835.0,344.913,16843826.355
2021-03-06 08:00:00,48835.0,49100.0,48659.0,48677.5,562.245,27368680.9875
2021-03-06 09:00:00,48677.5,48800.0,48354.5,48420.5,508.03,24599066.615
2021-03-06 10:00:00,48420.5,48527.5,48022.0,48108.5,576.206,27720406.351
2021-03-06 11:00:00,48108.5,48363.0,48057.0,48224.0,430.214,20746639.936
2021-03-06 12:00:00,48224.0,48245.0,47505.5,47724.5,1028.309,49075532.8705
2021-03-06 13:00:00,47724.5,47800.0,47170.0,47402.5,1084.555,51410618.3875
